GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
LUC7L2	chr7	139025105	139108203	139029737	139030246	1.32458	0.10071	0.0402099	4.9962	1.00878e-05	-0.548472	-0.321183
C7orf55	chr7	139025196	139031065	139029737	139030246	1.32458	0.10071	0.0402099	4.9962	1.00878e-05	-0.650373	-1.28849
C7orf55-LUC7L2	chr7	139025878	139108203	139045069	139056132	-0.784443	1.13554	1.95589	11.7921	1.61414e-12	-1.62915	-0.506134
C7orf55-LUC7L2	chr7	139025878	139108203	139056210	139059146	-0.506039	1.47163	2.08993	6.81101	1.54522e-07	-1.38694	-0.478493
C7orf55-LUC7L2	chr7	139025878	139108203	139059218	139060807	-0.523672	3.67672	5.28569	7.23071	5.87875e-08	-0.719411	-0.208521
TBXAS1	chr7	139478047	139720125	139478271	139480538	1.49634	0.0244692	0.00867317	2.69963	0.00199698	-0.486273	-2.3174
TMEM178B	chr7	140774032	141180179	140774493	140912390	-1.66569	0.000246392	0.000781716	7.30363	4.97017e-08	0.00877653	-3.12529
TMEM178B	chr7	140774032	141180179	140912505	141137407	-1.5099	0.000196184	0.000558712	5.19939	6.31839e-06	0.0889987	-3.6659
AGK	chr7	141251078	141354209	141251235	141255252	1.01419	0.0499261	0.0247187	7.54998	2.81852e-08	-0.792047	-1.19643
WEE2	chr7	141408153	141431071	141408901	141414008	2.4012	0.0375889	0.00711583	8.91584	1.21385e-09	-0.861727	-1.94855
PRSS37	chr7	141536078	141541221	141536336	141536911	4.49836	0.00769054	0.000340264	5.06917	8.5276e-06	-1.01798	0.479965
PRSS37	chr7	141536078	141541221	141537049	141537659	4.88968	0.00967258	0.000326289	5.75621	1.75304e-06	-0.947126	-2.80573
PRSS37	chr7	141536078	141541221	141537914	141539137	4.12424	0.0117088	0.000671415	7.40974	3.8928e-08	-1.00697	0.204882
PRSS37	chr7	141536078	141541221	141539280	141540815	3.78547	0.00706095	0.000512063	6.77015	1.69764e-07	-1.44336	0.250035
MGAM	chr7	141695679	141806547	141796216	141797392	2.38544	0.00551689	0.00105586	2.91473	0.00121695	-3.6295	-0.95905
MGAM	chr7	141695679	141806547	141802480	141803068	3.4472	0.00660918	0.000605948	2.93102	0.00117215	-4.31162	0.239236
MGAM2	chr7	141811549	141922124	141820182	141830747	-1.69664	0.000126587	0.000410326	3.20847	0.000618774	-4.61098	0.194902
TRPV6	chr7	142568956	142583490	142569743	142570124	-1.21154	0.0131546	0.0304641	4.25819	5.51838e-05	-0.787393	-0.928834
TRPV6	chr7	142568956	142583490	142573658	142574160	-1.73188	0.00119101	0.00395606	2.4067	0.0039201	-0.512296	-0.544934
TRPV6	chr7	142568956	142583490	142574337	142574491	-1.76952	0.00336858	0.0114849	2.24406	0.00570089	-0.631776	-0.85611
TRPV6	chr7	142568956	142583490	142575033	142575403	-1.85175	0.00148348	0.00535446	2.43059	0.00371033	-0.270043	-0.52359
CLCN1	chr7	143013219	143049097	143020480	143021503	-3.82278	0.000151188	0.00213938	2.10934	0.00777435	1.49531	-0.548677
CLCN1	chr7	143013219	143049097	143044043	143047464	-1.32502	0.000459707	0.00115173	2.36066	0.00435856	0.250111	0.0519576
EPHA1	chr7	143088205	143105985	143096039	143096350	-1.10469	0.00577663	0.0124228	2.69643	0.00201174	-0.749832	-0.440653
EPHA1	chr7	143088205	143105985	143097147	143098416	-0.935957	0.00442004	0.00845624	3.51931	0.000302472	-1.22839	-0.773275
TCAF2	chr7	143318045	143427173	143340071	143340979	-0.725955	0.268302	0.44377	6.59092	2.56495e-07	-0.915672	-1.99829
TCAF2	chr7	143318045	143427173	143341220	143341558	-1.05546	0.792441	1.64699	12.1376	7.28385e-13	-0.378656	-0.853639
TCAF2	chr7	143318045	143427173	143341773	143343043	-1.09485	0.428979	0.916262	13.8906	1.28647e-14	-0.636379	-1.29319
TCAF2	chr7	143318045	143427173	143418079	143418373	-0.839326	0.0985736	0.176369	4.59569	2.53693e-05	-0.655196	-0.893057
TCAF2P1#1	chr7	143339347	143344739	143340071	143340979	-0.725955	0.268302	0.44377	6.59092	2.56495e-07	-0.824533	-1.08279
TCAF1	chr7	143548461	143599278	143582467	143599053	1.50196	0.0177537	0.00626839	8.40569	3.92923e-09	-0.750059	-1.66539
NOBOX	chr7	144094333	144107320	144101774	144107235	-2.23677	0.000465187	0.00219262	5.3352	4.62165e-06	-0.817455	-1.58817
CNTNAP2	chr7	145813453	148118088	146471474	146536802	0.305225	0.000386201	0.000312558	2.1727	0.00671888	0.00595384	0.0738595
CNTNAP2	chr7	145813453	148118088	146536997	146740998	0.359009	0.000619443	0.00048298	3.05103	0.000889138	0	0
CNTNAP2	chr7	145813453	148118088	146782915	146794523	-1.06913	0.000147963	0.000310452	3.58963	0.000257261	1.18592	0.183278
CNTNAP2	chr7	145813453	148118088	147098846	147183026	-1.05873	0.000150929	0.0003144	2.71635	0.00192154	0.230287	0.0434224
CNTNAP2	chr7	145813453	148118088	147869571	147914379	-1.72865	0.000140791	0.000466604	3.55245	0.00028025	-1.45346	0.0915591
CNTNAP2	chr7	145813453	148118088	147926872	147964124	2.21134	0.00228844	0.000494149	2.55449	0.00278939	-0.220225	-2.61896
CNTNAP2	chr7	145813453	148118088	148026860	148043899	1.93461	0.0735053	0.0192283	4.22385	5.97248e-05	-0.969127	-0.283225
CNTNAP2	chr7	145813453	148118088	148043928	148080740	3.83027	0.093328	0.00656124	7.349	4.47709e-08	-0.810856	-0.709892
LOC101928700	chr7	146778030	146794701	146782915	146794523	-1.15773	0.000151091	0.000337093	3.66457	0.000216488	1.14833	0.167915
MIR548I4	chr7	146991342	147254962	147098846	147183026	-1.05873	0.000150929	0.0003144	2.71635	0.00192154	0.230287	0.0434224
MIR548T	chr7	147626685	148043927	147869571	147914379	-1.63985	0.000137547	0.000428642	3.20431	0.000624734	0.804488	-4.57406
MIR548T	chr7	147626685	148043927	147926872	147964124	2.2666	0.00218592	0.000454275	2.68163	0.00208146	0.00826104	-4.49313
ZNF212	chr7	148936742	148952700	148936894	148947249	0.610824	0.677097	0.443379	6.73698	1.83242e-07	-0.176234	-0.360797
ZNF783	chr7	148959262	148982085	148959449	148963425	0.505666	0.298887	0.210517	8.22749	5.92251e-09	-0.605193	-0.345311
LOC155060	chr7	148982372	148994403	148986549	148986638	1.13612	1.48414	0.675256	8.2717	5.3494e-09	-0.720552	-0.7908
LOC155060	chr7	148982372	148994403	148992275	148994141	0.940187	1.15019	0.599437	7.63175	2.33482e-08	-0.943794	-1.18823
ZNF862	chr7	149535509	149564568	149535725	149541713	2.34373	0.805928	0.158768	16.8788	1.32189e-17	-0.120522	-0.207664
ACTR3C	chr7	149944301	150020758	150000070	150020295	2.03656	0.00779617	0.00190027	13.2832	5.20979e-14	-0.71739	-0.96213
REPIN1	chr7	150065879	150071133	150066031	150066759	0.536169	1.45127	1.00079	2.86505	0.00136444	-0.286494	-0.406601
LOC728743	chr7	150102840	150109558	150102993	150104671	1.09542	1.9042	0.891166	9.92939	1.17654e-10	-0.53981	-0.964838
LOC728743	chr7	150102840	150109558	150105577	150107247	0.534258	0.981614	0.677818	4.14633	7.13949e-05	-0.440656	-0.63844
TMEM176B	chr7	150488376	150498448	150497917	150498080	6.79597	0.0671316	0.000604137	3.26028	0.000549184	-0.652432	-1.31366
TMEM176A	chr7	150497854	150502208	150497917	150498080	6.79597	0.0671316	0.000604137	3.26028	0.000549184	-1.03199	0.2505
AOC1	chr7	150549565	150558379	150549647	150553542	4.83294	0.0181137	0.000635546	7.22792	5.91669e-08	-2.25442	0.122784
AOC1	chr7	150549565	150558379	150555129	150555850	3.34255	0.0244255	0.00240789	5.01807	9.59239e-06	-0.860978	-0.34674
AOC1	chr7	150549565	150558379	150556137	150557531	3.44421	0.0135016	0.00124043	4.55258	2.8017e-05	-1.27571	-0.840153
AOC1	chr7	150549565	150558379	150557722	150558030	3.84589	0.0254821	0.00177218	5.22812	5.91399e-06	-0.903718	-1.32591
KCNH2	chr7	150642044	150675402	150652918	150654378	4.02578	0.124992	0.0076737	9.72188	1.89723e-10	-0.328831	-0.422462
KCNH2	chr7	150642044	150675402	150655591	150656659	5.04509	0.112505	0.0034076	9.52854	2.96113e-10	-0.832562	-1.19997
NOS3	chr7	150688144	150711687	150688389	150690840	3.16396	0.0140473	0.00156728	2.87496	0.00133365	-1.36067	-0.853279
NOS3	chr7	150688144	150711687	150704365	150706017	1.78333	0.00617842	0.0017949	2.14253	0.00720222	-0.847938	-0.710943
AGAP3	chr7	150782918	150841523	150812729	150813879	2.4416	0.0118212	0.00217604	5.78604	1.63666e-06	-0.0564067	0.0398333
IQCA1L	chr7	150887961	150902582	150901923	150902529	-1.78669	0.00577757	0.0199339	4.01496	9.66134e-05	-0.426506	-0.60676
SMARCD3	chr7	150936059	150974231	150936584	150936709	1.6982	0.38783	0.119517	8.96376	1.08703e-09	-0.415469	-0.820308
SMARCD3	chr7	150936059	150974231	150945750	150972199	1.35118	0.0019342	0.000758151	3.21623	0.000607817	-0.422561	0.00706509
PRKAG2	chr7	151253201	151574316	151329705	151372505	0.930305	0.0147831	0.00775738	11.2691	5.38155e-12	-0.792933	-0.697688
PRKAG2	chr7	151253201	151574316	151433401	151478237	2.4472	0.0190419	0.00349166	14.2658	5.42241e-15	-0.327272	-0.459626
PRKAG2	chr7	151253201	151574316	151511958	151573591	1.70392	0.0133403	0.00409482	14.0753	8.40783e-15	-0.602948	-0.580496
GALNTL5	chr7	151653464	151717019	151711879	151716730	-1.64958	0.000202442	0.000635147	3.14871	0.000710049	0.79006	-1.71605
FABP5P3	chr7	152133980	152140100	152134114	152139379	1.12328	0.00617176	0.00283313	4.9962	1.00878e-05	-0.86529	-1.86359
LINC01287	chr7	153097004	153109319	153104170	153109175	5.06531	0.0203617	0.000608137	11.5805	2.62732e-12	0	-0.773801
DPP6	chr7	153584182	154686000	153584820	153749502	1.43293	0.0010857	0.000402119	6.59092	2.56495e-07	0	-0.713748
DPP6	chr7	153584182	154686000	153750149	154002296	1.36405	0.0011825	0.000459389	7.46901	3.3962e-08	-0.246012	0
DPP6	chr7	153584182	154686000	154172123	154237616	-1.1249	0.00010899	0.000237692	2.56214	0.00274071	1.57937	0.399705
DPP6	chr7	153584182	154686000	154429584	154461069	-1.31268	0.000279097	0.000693284	2.79312	0.0016102	0.106222	0.0197511
LOC100506302	chr7	155434610	155437100	155435665	155436161	2.29234	0.270672	0.0552562	12.8806	1.31638e-13	-1.73574	-0.964504
RNF32	chr7	156433353	156469820	156433699	156435670	1.98361	0.0725447	0.0183434	13.0388	9.14436e-14	-0.542293	-0.575267
RNF32	chr7	156433353	156469820	156453045	156468389	0.29867	0.239566	0.194767	2.64734	0.0022525	-0.902044	-1.30548
LOC101927914	chr7	157258925	157292410	157286142	157291023	1.65413	0.00100959	0.000320776	2.20825	0.00619078	-2.03449	0.422779
PTPRN2	chr7	157331746	158380494	157650241	157655236	2.11142	0.00576138	0.00133329	2.17676	0.00665636	-0.648953	0.0655904
PTPRN2	chr7	157331746	158380494	157658783	157691364	1.15561	0.000705172	0.000316536	2.41296	0.00386404	-2.50256	0.278428
PTPRN2	chr7	157331746	158380494	158282478	158325409	4.28416	0.00778119	0.00039938	8.29229	5.1017e-09	-0.466508	0.0593355
PTPRN2	chr7	157331746	158380494	158325506	158334117	4.41568	0.00912133	0.00042737	6.23573	5.81123e-07	-0.405268	0.158422
LOC100506585	chr7	157647277	157658782	157650241	157655236	2.05668	0.00606688	0.00145828	2.0749	0.00841595	-0.754736	-0.457799
MADCAM1	chr19	496490	505343	498118	498495	2.1601	0.0221729	0.004961	2.03043	0.0093233	-0.267571	-0.277313
MADCAM1	chr19	496490	505343	498826	501668	2.67129	0.0362631	0.0056928	8.12262	7.54014e-09	-0.48626	-0.469952
TPGS1	chr19	507497	519654	507845	518888	2.23459	0.169274	0.0359677	14.1699	6.7628e-15	-0.626831	-1.46258
BSG	chr19	571277	583493	571580	579499	2.01632	0.240798	0.0595224	17.93	1.17502e-18	-0.401326	-0.461265
HCN2	chr19	589893	617159	614017	615794	1.74586	0.172204	0.0513437	4.35521	4.41357e-05	-1.18274	-0.599975
FGF22	chr19	639895	643703	640140	643234	1.90509	0.0195362	0.00521614	6.03519	9.22172e-07	-0.069464	-0.103518
FSTL3	chr19	676389	683392	676527	677791	3.42501	0.0111697	0.00103995	4.69266	2.02928e-05	-0.161484	0.106605
FSTL3	chr19	676389	683392	677978	680273	3.48647	0.0178283	0.00159065	7.40657	3.92129e-08	-1.29976	-0.952371
LPPR3	chr19	812488	821952	815328	815665	-0.623008	0.0325796	0.0501754	4.21173	6.14146e-05	-1.21954	-0.724636
MED16	chr19	867962	893218	868252	868415	0.543125	1.39624	0.958214	2.33088	0.00466787	-0.721853	-0.70978
ARID3A	chr19	926037	972803	926060	929261	2.21669	0.0365053	0.00785354	15.5706	2.68785e-16	-0.916606	-1.47346
GRIN3B	chr19	1000437	1009723	1005553	1007626	1.68208	0.363885	0.113399	8.63381	2.32376e-09	-0.0663115	-0.204358
GRIN3B	chr19	1000437	1009723	1008291	1008616	1.61734	0.266586	0.0868901	5.20581	6.22567e-06	-1.07469	-0.969187
HMHA1	chr19	1065922	1087830	1071358	1073147	2.35277	0.27268	0.0533825	13.4511	3.53932e-14	-0.17356	0
APC2	chr19	1450148	1473243	1453611	1455147	1.90905	0.010706	0.00285067	5.42068	3.79593e-06	-0.781127	-1.98499
APC2	chr19	1450148	1473243	1455500	1456074	2.1602	0.0234885	0.00525497	5.65239	2.22644e-06	-0.720375	-2.82069
APC2	chr19	1450148	1473243	1457243	1457963	3.6438	0.126884	0.0101511	11.2306	5.88027e-12	-0.0786627	-0.539883
ADAMTSL5	chr19	1505017	1513188	1508570	1510148	2.30146	0.00850244	0.00172479	3.22384	0.000597256	-0.731444	-0.338999
ATP8B3	chr19	1782074	1812275	1783270	1784817	-1.08831	0.00121919	0.0025923	2.83139	0.00147438	-1.45524	-0.685191
ATP8B3	chr19	1782074	1812275	1792135	1795873	-0.752937	0.00143842	0.00242406	2.89797	0.00126483	-0.639917	0
REXO1	chr19	1815245	1848452	1823785	1824107	-0.872788	1.10498	2.02344	8.63381	2.32376e-09	-0.78604	-0.845957
REXO1	chr19	1815245	1848452	1824543	1825837	-0.291826	0.970691	1.18831	2.2952	0.00506756	-0.867537	-1.23751
LOC100288123	chr19	1822088	1824542	1823785	1824107	-0.872788	1.10498	2.02344	8.63381	2.32376e-09	-0.898801	-1.01222
ABHD17A	chr19	1876975	1885518	1881804	1885350	1.32534	2.18332	0.871268	9.71681	1.9195e-10	-0.590743	-0.544845
CSNK1G2	chr19	1941161	1981336	1941418	1969506	0.561067	0.131318	0.0890078	2.84482	0.00142948	-1.42013	-0.999627
JSRP1	chr19	2252250	2256422	2253793	2254185	2.65208	0.0166986	0.00265659	4.76469	1.71915e-05	-0.905444	-1.25708
LINGO3	chr19	2289774	2308156	2291822	2308074	2.13307	0.5322	0.121327	12.7258	1.87999e-13	-0.452006	-0.394056
TMPRSS9	chr19	2389784	2426086	2408629	2410255	1.09203	0.013626	0.00639197	3.55906	0.000276019	-0.81171	-0.877971
TMPRSS9	chr19	2389784	2426086	2410393	2413697	1.64283	0.020935	0.00670397	7.1211	7.56661e-08	-0.905169	-1.55653
TMPRSS9	chr19	2389784	2426086	2415840	2416535	1.58505	0.0382974	0.012765	5.66755	2.15004e-06	-1.02897	-0.840561
TMPRSS9	chr19	2389784	2426086	2416808	2417999	2.84342	0.136212	0.0189785	13.8003	1.58386e-14	-0.427244	-0.754509
TMPRSS9	chr19	2389784	2426086	2424256	2424999	2.27704	0.0263269	0.00543179	7.48439	3.27799e-08	-0.963394	-0.580688
TMPRSS9	chr19	2389784	2426086	2425492	2425621	4.00753	0.0241954	0.00150434	5.3145	4.84725e-06	-0.284659	-1.57775
THOP1	chr19	2785506	2813599	2785677	2790418	-0.25008	0.197051	0.234348	2.86505	0.00136444	-1.54759	-0.862764
ZNF556	chr19	2867333	2878503	2867423	2873493	0.831978	0.00204157	0.00114687	2.93311	0.00116651	-1.35222	-0.823979
TLE2	chr19	2997636	3047633	3029613	3045723	1.96961	0.00617677	0.00157706	2.79992	0.0015852	-2.2682	0
NFIC	chr19	3359561	3469215	3359684	3366564	1.34874	0.0834082	0.0327489	4.88023	1.31755e-05	-0.870922	-0.695398
NFIC	chr19	3359561	3469215	3366665	3381709	1.37459	0.0100495	0.00387571	7.54998	2.81852e-08	-0.983196	-1.11101
DOHH	chr19	3490819	3500938	3492498	3494025	1.57961	0.0958987	0.032085	15.0984	7.97248e-16	-0.932175	-1.49361
C19orf71	chr19	3539155	3544028	3543679	3543826	1.85479	2.82783	0.781822	12.2087	6.18477e-13	-0.940884	-1.06047
HMG20B	chr19	3572943	3579081	3573799	3574380	0.498644	1.29764	0.918431	2.60886	0.00246115	-0.426237	-0.363746
GIPC3	chr19	3585569	3593539	3585821	3586492	3.93373	0.0137768	0.000901527	6.91344	1.22057e-07	-0.764523	-0.965756
PIP5K1C	chr19	3630179	3700490	3637612	3638881	3.08618	0.276729	0.0325853	9.6983	2.00309e-10	-0.914085	-0.954275
TJP3	chr19	3708335	3750811	3742833	3743936	2.59269	0.0204885	0.00339651	6.16187	6.88856e-07	-0.175205	-2.38697
TJP3	chr19	3708335	3750811	3748080	3750135	1.11117	0.042975	0.0198939	3.33262	0.000464924	-0.749365	-1.42172
MIR1268A	chr19	3742816	3987432	3744033	3746008	1.98449	0.0314905	0.00795772	5.19297	6.41254e-06	-0.975638	-1.81427
MIR1268A	chr19	3742816	3987432	3746080	3746482	1.90953	0.048725	0.0129696	4.74235	1.80986e-05	-0.700082	-1.3461
MIR1268A	chr19	3742816	3987432	3746875	3747791	2.09062	0.0307469	0.00721873	4.15333	7.02532e-05	-0.992572	-1.91568
MIR1268A	chr19	3742816	3987432	3748080	3750135	1.11117	0.042975	0.0198939	3.33262	0.000464924	-0.772593	-1.00486
MIR1268A	chr19	3742816	3987432	3750183	3750579	1.73361	0.0886465	0.0266559	6.85178	1.40677e-07	-0.425884	-0.808244
MIR1268A	chr19	3742816	3987432	3752719	3752817	-1.09261	0.0409216	0.0872693	3.22184	0.00060001	-0.801612	-0.29797
MIR1268A	chr19	3742816	3987432	3753925	3754016	-1.3304	0.0193414	0.0486382	3.7372	0.000183146	-1.36231	-0.497201
MIR1268A	chr19	3742816	3987432	3760300	3761533	-1.16528	0.0157839	0.0353995	6.10414	7.86798e-07	-1.54998	-0.646875
MIR1268A	chr19	3742816	3987432	3762817	3765163	0.886553	0.044266	0.0239437	7.67293	2.12359e-08	-0.75504	-0.876932
MIR1268A	chr19	3742816	3987432	3767564	3769088	1.49482	0.0811875	0.0288074	8.49621	3.19e-09	-0.459374	-0.761382
MIR1268A	chr19	3742816	3987432	3820289	3821337	-1.55627	0.000799812	0.00235219	2.60114	0.00250529	0.17272	-2.46648
MIR1268A	chr19	3742816	3987432	3823402	3825227	1.0265	0.00131003	0.000643094	2.17827	0.00663324	0.0381031	-4.13309
MIR1268A	chr19	3742816	3987432	3852613	3855399	-5.95754	0.00116245	0.0722391	5.4317	3.70088e-06	0.0618477	-0.199145
MIR1268A	chr19	3742816	3987432	3855558	3868962	-4.16678	0.00132974	0.0238832	3.75935	0.000174041	0.00264864	-0.534234
MIR1268A	chr19	3742816	3987432	3937287	3938600	-2.83082	0.00130488	0.00928395	3.60206	0.00025	0.0918516	-1.10363
ZFR2	chr19	3804022	3869027	3823402	3825227	1.0265	0.00131003	0.000643094	2.17827	0.00663324	-0.714231	-3.84116
PIAS4	chr19	4007596	4039384	4033579	4037371	0.916228	1.57538	0.834781	9.82244	1.50509e-10	-0.659053	-0.608312
SHD	chr19	4278598	4290720	4280358	4282866	-1.74871	0.00141569	0.00475754	4.77055	1.69609e-05	-1.04328	-0.886753
TMIGD2	chr19	4292225	4302428	4292883	4294563	1.02428	0.00318058	0.00156375	2.25672	0.00553713	-2.54198	-0.8427
FSD1	chr19	4304591	4323843	4304759	4305942	-1.82572	0.00253792	0.00899656	3.25816	0.00055188	-0.787845	-0.684155
STAP2	chr19	4324040	4338847	4328807	4329957	1.86418	0.0269446	0.00740113	5.01648	9.62758e-06	-1.26455	-0.676902
PLIN4	chr19	4502192	4517716	4504798	4504872	1.92128	0.117985	0.0311505	2.45825	0.00348134	-0.886167	-0.612103
PLIN4	chr19	4502192	4517716	4516691	4517565	2.97489	0.0132459	0.00168482	5.5144	3.05917e-06	-2.82957	-0.763557
TNFAIP8L1	chr19	4639527	4655580	4640172	4651878	1.85021	0.053202	0.0147557	14.0753	8.40783e-15	-1.01582	-0.545263
UHRF1	chr19	4903092	4962165	4903658	4909441	4.56644	0.551281	0.0232668	18.532	2.93754e-19	-0.618572	-0.530966
UHRF1	chr19	4903092	4962165	4909668	4910104	4.11716	0.0437755	0.00252257	7.08123	8.29413e-08	-0.753083	-0.664944
UHRF1	chr19	4903092	4962165	4910259	4910378	5.05707	0.0638245	0.00191715	6.61991	2.39935e-07	-0.782733	-1.33546
UHRF1	chr19	4903092	4962165	4951009	4954361	1.61657	0.00439249	0.00143243	4.89481	1.27407e-05	-3.22812	-0.86898
PTPRS	chr19	5205519	5340814	5223309	5225737	1.72922	0.0340218	0.0102615	2.28568	0.00517983	-1.28242	-0.733124
PTPRS	chr19	5205519	5340814	5229696	5231320	1.38444	0.0388037	0.0148633	2.49173	0.00322308	-1.00477	-0.396242
TINCR	chr19	5558178	5568045	5562223	5567675	-1.13098	0.0899837	0.197071	8.31613	4.82917e-09	-1.389	-0.902454
HSD11B1L	chr19	5680776	5688534	5681283	5684791	-1.58606	0.0917316	0.275405	14.2658	5.42241e-15	-0.344661	-0.394573
HSD11B1L	chr19	5680776	5688534	5684917	5684975	-2.0267	0.120007	0.488993	8.23672	5.798e-09	-1.15464	-0.950177
CATSPERD	chr19	5720688	5778742	5744522	5745923	-1.03023	0.00677447	0.0138359	2.61922	0.00240317	-1.71022	-0.97683
CATSPERD	chr19	5720688	5778742	5746075	5748170	-1.36318	0.00109534	0.00281777	2.55151	0.00280858	-2.70413	-0.809562
CATSPERD	chr19	5720688	5778742	5749195	5751657	-1.09336	0.00267351	0.00570448	4.81973	1.5145e-05	0.00924268	-0.787804
CATSPERD	chr19	5720688	5778742	5759156	5763225	-1.42945	0.00118618	0.0031949	2.27543	0.00530355	-0.763065	-1.38534
NRTN	chr19	5823818	5828335	5824346	5827759	-1.41806	0.00183166	0.00489467	2.73092	0.00185814	-0.880064	-4.07596
LOC100128568	chr19	5978414	6020374	6013117	6016100	-3.4142	0.00115965	0.0123624	9.60797	2.46622e-10	-1.06057	-0.418214
LOC100128568	chr19	5978414	6020374	6016283	6019846	-1.70753	0.00171427	0.00559883	5.29874	5.02644e-06	-0.793319	-0.800064
RFX2	chr19	5993175	6110664	6047516	6110403	-0.60808	0.00184619	0.00281402	2.70568	0.00196933	-0.851349	-1.2649
ACSBG2	chr19	6135644	6193114	6183284	6185446	1.72324	0.00451248	0.00136669	3.54363	0.000286001	-1.48564	-0.886741
ACSBG2	chr19	6135644	6193114	6187434	6187609	2.28152	0.0112901	0.00232216	3.16031	0.000691333	-0.876125	-0.961136
ACSBG2	chr19	6135644	6193114	6187857	6190594	2.02339	0.0212268	0.00522136	5.71985	1.90613e-06	-0.544042	-0.48957
CLPP	chr19	6361463	6368915	6361784	6361879	-0.721391	0.101601	0.167516	3.38949	0.000407858	-1.14492	-0.983165
KHSRP	chr19	6413119	6424822	6414132	6415151	-0.677492	2.9183	4.6674	11.0815	8.28927e-12	-0.91263	-0.765111
TNFSF9	chr19	6531010	6535939	6531315	6532796	1.80843	0.615783	0.175807	4.43536	3.66981e-05	-0.564618	-0.766288
TRIP10	chr19	6739693	6751537	6746208	6746462	1.48305	0.198533	0.0710214	7.83972	1.44638e-08	-0.366118	-0.322404
SH2D3A	chr19	6752173	6767523	6754437	6754626	0.786901	1.44529	0.837672	5.11415	7.6887e-06	-0.400972	-0.508955
ARHGEF18	chr19	7459999	7537371	7460134	7504573	2.28985	0.176155	0.0360231	15.2125	6.13065e-16	-0.502855	-1.28104
ARHGEF18	chr19	7459999	7537371	7535202	7535422	0.331541	4.33006	3.44104	2.08778	0.00817001	-0.80724	-1.10348
PEX11G	chr19	7541756	7554286	7542323	7543199	0.772291	0.2789	0.163293	2.13857	0.00726817	-0.684461	-0.647824
C19orf45	chr19	7562445	7573336	7569111	7569196	-3.09601	0.1928	1.64854	10.871	1.3459e-11	-1.01509	-0.778079
C19orf45	chr19	7562445	7573336	7570323	7570402	-2.95099	0.259502	2.00668	10.486	3.26551e-11	-1.1355	-0.918955
C19orf45	chr19	7562445	7573336	7571052	7571941	-2.86321	0.179447	1.30571	15.2125	6.13065e-16	-0.98909	-1.04922
MCEMP1	chr19	7741943	7744719	7742613	7742989	2.2222	0.0354267	0.00759243	3.72171	0.000189795	-1.92817	-0.460433
CLEC4G	chr19	7793843	7797057	7796206	7796546	3.41749	0.0201232	0.00188335	3.86283	0.000137142	-0.472845	-1.4607
CLEC4G	chr19	7793843	7797057	7796658	7796933	4.06008	0.0263357	0.00157884	4.20196	6.28114e-05	-1.11769	-0.502422
CLEC4M	chr19	7828035	7834491	7828363	7830070	2.81665	0.00785537	0.00111499	2.23375	0.00583787	-3.08966	-0.647896
CLEC4M	chr19	7828035	7834491	7830155	7830502	4.09803	0.0114325	0.000667591	2.65485	0.00221387	-2.67302	-0.927824
LRRC8E	chr19	7953390	7966908	7953486	7958601	1.37487	0.00237775	0.000916832	4.2907	5.12034e-05	0.00593166	0.0534294
LRRC8E	chr19	7953390	7966908	7958745	7960483	1.61996	0.0049075	0.00159663	2.76513	0.00171738	-0.848829	-0.615513
MAP2K7	chr19	7968665	7979368	7968954	7970692	1.24377	0.989179	0.417697	10.6598	2.18861e-11	-0.6094	-1.8866
TGFBR3L	chr19	7981032	7983980	7981828	7982357	-1.18469	0.0153563	0.0349072	3.404	0.00039446	-0.230306	-0.0195443
TGFBR3L	chr19	7981032	7983980	7983015	7983801	-1.41855	0.0177829	0.0475369	5.17216	6.72729e-06	-1.11376	-0.483157
FBN3	chr19	8130287	8212385	8148257	8150246	-2.47053	0.00049677	0.00275333	2.34373	0.00453184	0.20517	-1.5465
FBN3	chr19	8130287	8212385	8165857	8167607	-2.11868	0.000261162	0.00113422	2.66361	0.00216966	0.591199	-3.42513
ANGPTL4	chr19	8429011	8439259	8431204	8434102	1.35396	0.0140594	0.00550025	5.85561	1.3944e-06	-0.691989	-2.00346
MARCH2	chr19	8478187	8503899	8478305	8483420	2.19435	0.279472	0.0610623	18.532	2.93754e-19	-0.434851	-0.983466
ZNF414	chr19	8575462	8579048	8575909	8576215	5.46045	0.0771783	0.00175281	11.7881	1.62896e-12	-0.496647	-0.473146
ADAMTS10	chr19	8645124	8675620	8657755	8660645	3.25224	0.0271843	0.00285297	6.73826	1.82702e-07	-1.28102	-0.736605
ADAMTS10	chr19	8645124	8675620	8673131	8675528	0.971959	0.00400229	0.00204042	2.61779	0.00241106	-2.14741	-0.288428
MUC16	chr19	8959520	9092018	8987335	8993006	-1.75318	0.000171883	0.000579419	2.60823	0.00246473	0.990366	-8.78384
MUC16	chr19	8959520	9092018	9002189	9002500	-3.1234	0.000322101	0.00280691	2.01837	0.00958589	0.520541	-6.65241
MUC16	chr19	8959520	9092018	9007553	9007808	-4.30283	0.00185828	0.0366768	4.12766	7.45316e-05	0.0738116	-1.42208
MUC16	chr19	8959520	9092018	9038416	9043425	-1.77324	0.000466249	0.00159374	4.21221	6.13469e-05	0.142673	-6.03254
ZNF177	chr19	9473696	9493293	9473761	9475537	5.89659	0.191893	0.00322114	10.9552	1.10868e-11	-0.757533	-0.448655
