GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
RARRES2	chr7	150035407	150038763	150037719	150038666	1.28011	0.0166758	0.00686646	2.12589	0.0074836	-0.566297	-0.800439
REPIN1	chr7	150065879	150071133	150066031	150066759	0.51026	1.42544	1.00079	4.67507	2.11316e-05	-0.228295	-0.406601
LOC728743	chr7	150102840	150109558	150102993	150104671	1.24339	2.10987	0.891166	10.4003	3.97855e-11	-0.562645	-0.964838
LOC728743	chr7	150102840	150109558	150105577	150107247	0.513049	0.967289	0.677818	6.30984	4.89963e-07	-0.439152	-0.63844
AOC1	chr7	150549565	150558379	150549647	150553542	4.16172	0.011375	0.000635546	6.31617	4.82873e-07	-2.02766	0.122784
AOC1	chr7	150549565	150558379	150555129	150555850	2.72126	0.0158788	0.00240789	3.75111	0.000177374	-0.947356	-0.34674
AOC1	chr7	150549565	150558379	150556137	150557531	2.70186	0.00807076	0.00124043	3.34449	0.000452384	-1.49318	-0.840153
KCNH2	chr7	150642044	150675402	150652918	150654378	4.23809	0.144809	0.0076737	8.77306	1.68632e-09	-0.242381	-0.422462
KCNH2	chr7	150642044	150675402	150655591	150656659	5.15365	0.121298	0.0034076	9.90427	1.2466e-10	-0.548583	-1.19997
NOS3	chr7	150688144	150711687	150688389	150690840	2.3086	0.00776431	0.00156728	3.12411	0.000751436	-1.55456	-0.853279
AGAP3	chr7	150782918	150841523	150812729	150813879	2.67893	0.0139349	0.00217604	5.25954	5.50126e-06	-0.0258742	0.0398333
IQCA1L	chr7	150887961	150902582	150897541	150899996	-1.05476	0.00653983	0.0135857	4.23126	5.87137e-05	-0.949126	-1.68667
IQCA1L	chr7	150887961	150902582	150901923	150902529	-1.83597	0.00558354	0.0199339	4.9913	1.02023e-05	-0.664151	-0.60676
SMARCD3	chr7	150936059	150974231	150936584	150936709	1.4849	0.334527	0.119517	6.20024	6.30603e-07	-0.452393	-0.820308
SMARCD3	chr7	150936059	150974231	150945750	150972199	1.39538	0.00199437	0.000758151	2.52549	0.00298205	-1.80756	0.00706509
WDR86	chr7	151078207	151107791	151079068	151082173	0.46672	0.0250346	0.0181152	2.24543	0.00568284	-0.168925	-0.750926
WDR86	chr7	151078207	151107791	151107125	151107678	-0.741406	0.00173913	0.00290749	2.42321	0.00377389	-0.495001	-0.0950668
PRKAG2	chr7	151253201	151574316	151329705	151372505	0.935306	0.0148344	0.00775738	8.76287	1.72635e-09	-0.36221	-0.697688
PRKAG2	chr7	151253201	151574316	151433401	151478237	2.60713	0.0212743	0.00349166	11.2139	6.11091e-12	-0.349995	-0.459626
PRKAG2	chr7	151253201	151574316	151511958	151573591	1.74231	0.0137001	0.00409482	9.10539	7.84537e-10	-0.370842	-0.580496
GALNTL5	chr7	151653464	151717019	151664579	151668029	-0.842942	0.000337481	0.000605342	2.58312	0.00261142	0.422718	0.129193
GALNTL5	chr7	151653464	151717019	151684367	151699798	-1.05769	0.000316129	0.000658053	2.13328	0.00735735	0.154693	0.0245677
GALNTL5	chr7	151653464	151717019	151700049	151704911	-1.11534	0.000250821	0.000543396	2.2048	0.00624026	0.572384	0.155594
GALNTL5	chr7	151653464	151717019	151711879	151716730	-0.997434	0.000318139	0.000635147	2.12528	0.00749411	-0.768283	-1.71605
FABP5P3	chr7	152133980	152140100	152134114	152139379	1.24535	0.00671669	0.00283313	5.96263	1.08986e-06	-0.732603	-1.86359
LINC01287	chr7	153097004	153109319	153104170	153109175	5.3432	0.0246867	0.000608137	12.8046	1.56825e-13	0	-0.773801
DPP6	chr7	153584182	154686000	153584820	153749502	1.33867	0.00101703	0.000402119	6.80384	1.57093e-07	0	-0.713748
DPP6	chr7	153584182	154686000	153750149	154002296	1.29587	0.00112791	0.000459389	7.24599	5.67564e-08	0	0
DPP6	chr7	153584182	154686000	154172123	154237616	-1.24588	0.000100223	0.000237692	4.42924	3.72187e-05	2.08087	0.399705
DPP6	chr7	153584182	154686000	154264002	154379359	-0.319629	0.0001	0.000124801	2.99614	0.00100894	4.16328	1.25916
DPP6	chr7	153584182	154686000	154664404	154667615	-2.13648	0.00013152	0.000578278	3.24385	0.000570364	1.98145	0.197756
LOC100506302	chr7	155434610	155437100	155435665	155436161	2.29448	0.271075	0.0552562	11.0369	9.18562e-12	-1.59661	-0.964504
SHH	chr7	155595558	155604967	155596421	155598989	2.64712	0.00105856	0.000168987	3.21948	0.000603286	-0.206915	0.200196
RNF32	chr7	156433353	156469820	156433699	156435670	1.89803	0.0683666	0.0183434	11.6024	2.4982e-12	-0.609159	-0.575267
RNF32	chr7	156433353	156469820	156453045	156468389	0.424928	0.261476	0.194767	6.07004	8.51056e-07	-0.91731	-1.30548
PTPRN2	chr7	157331746	158380494	157370833	157387929	1.03053	0.00129685	0.00063485	2.05803	0.00874933	-0.917746	-1.33932
PTPRN2	chr7	157331746	158380494	157650241	157655236	3.29544	0.0130904	0.00133329	2.9352	0.00116093	-0.0855125	0.0655904
PTPRN2	chr7	157331746	158380494	157985188	157997862	-1.62383	0.000106192	0.000327276	4.97386	1.06205e-05	3.73449	0.30826
PTPRN2	chr7	157331746	158380494	158109625	158282426	0.326831	0.000447804	0.000357028	2.00617	0.00985892	-1.40278	0.187218
PTPRN2	chr7	157331746	158380494	158282478	158325409	4.62768	0.0098732	0.00039938	9.68624	2.05951e-10	-0.658454	0.0593355
PTPRN2	chr7	157331746	158380494	158325506	158334117	4.85444	0.0123633	0.00042737	9.76512	1.71742e-10	-0.547478	0.158422
PTPRN2	chr7	157331746	158380494	158334469	158380249	1.19	0.000661365	0.000289877	4.11738	7.63172e-05	-5.27283	0.152057
LOC100506585	chr7	157647277	157658782	157650241	157655236	3.24537	0.0138292	0.00145828	2.87403	0.00133652	-0.720506	-0.457799
MADCAM1	chr19	496490	505343	498118	498495	2.52708	0.0285953	0.004961	3.78359	0.000164594	-0.24388	-0.277313
MADCAM1	chr19	496490	505343	498826	501668	2.75409	0.0384052	0.0056928	10.0333	9.2611e-11	-0.440656	-0.469952
MADCAM1	chr19	496490	505343	501930	504744	1.35905	0.00462317	0.0018023	4.18395	6.54716e-05	-0.972138	-1.80808
TPGS1	chr19	507497	519654	507845	518888	2.51036	0.204931	0.0359677	12.3375	4.59778e-13	-0.520644	-1.46258
BSG	chr19	571277	583493	571580	579499	1.82615	0.211061	0.0595224	12.3375	4.59778e-13	-0.354027	-0.461265
HCN2	chr19	589893	617159	614017	615794	2.38703	0.268567	0.0513437	5.89866	1.26282e-06	-0.974007	-0.599975
FGF22	chr19	639895	643703	640140	643234	2.73433	0.0347108	0.00521614	8.5829	2.61274e-09	-0.0974785	-0.103518
FSTL3	chr19	676389	683392	676527	677791	2.71024	0.0068057	0.00103995	2.85633	0.0013921	-0.301098	0.106605
FSTL3	chr19	676389	683392	677978	680273	2.29471	0.00780464	0.00159065	5.31507	4.84093e-06	-1.55981	-0.952371
MED16	chr19	867962	893218	868252	868415	0.63886	1.49203	0.958214	3.1056	0.000784154	-0.729982	-0.70978
ARID3A	chr19	926037	972803	926060	929261	2.08994	0.0334349	0.00785354	10.4859	3.26633e-11	-0.865047	-1.47346
GRIN3B	chr19	1000437	1009723	1000863	1003128	-0.585026	0.013627	0.0204414	2.20658	0.00621465	-0.100124	-0.0420823
GRIN3B	chr19	1000437	1009723	1005553	1007626	1.8623	0.412303	0.113399	6.02696	9.39812e-07	-0.038129	-0.204358
GRIN3B	chr19	1000437	1009723	1007773	1007854	1.94419	0.0482859	0.0125476	2.43772	0.0036499	-0.721101	-1.08059
GRIN3B	chr19	1000437	1009723	1008291	1008616	1.85129	0.313518	0.0868901	5.49159	3.22414e-06	-1.11449	-0.969187
HMHA1	chr19	1065922	1087830	1071358	1073147	2.27423	0.258231	0.0533825	11.6931	2.0272e-12	-0.0359972	0
EFNA2	chr19	1286153	1301429	1286308	1295543	2.39807	0.00325313	0.000617179	3.80005	0.00015847	-1.13579	0.0262095
EFNA2	chr19	1286153	1301429	1295858	1298549	3.54653	0.0136874	0.00117141	3.34742	0.000449341	-0.988245	-1.12619
EFNA2	chr19	1286153	1301429	1298616	1299822	2.78676	0.00931717	0.00135016	3.41668	0.000383105	-3.19769	0.0606188
DAZAP1	chr19	1407568	1435686	1407802	1417498	2.05918	0.490385	0.117669	12.6821	2.0791e-13	-0.96238	-1.75019
APC2	chr19	1450148	1473243	1453611	1455147	1.72055	0.0093947	0.00285067	4.84767	1.42014e-05	-0.488535	-1.98499
APC2	chr19	1450148	1473243	1455500	1456074	2.43709	0.0284581	0.00525497	6.4576	3.48655e-07	-0.556397	-2.82069
APC2	chr19	1450148	1473243	1457243	1457963	3.69017	0.131029	0.0101511	12.123	7.53282e-13	-0.0985932	-0.539883
APC2	chr19	1450148	1473243	1460857	1461035	3.54297	0.418866	0.0359363	11.4861	3.26541e-12	-0.979199	-1.54732
PLK5	chr19	1524073	1535455	1529490	1529745	-3.96238	0.0001	0.00155882	2.45631	0.00349699	-3.62204	0.0810753
ATP8B3	chr19	1782074	1812275	1783270	1784817	-0.682119	0.00161565	0.0025923	2.18457	0.00653776	-1.49254	-0.685191
ATP8B3	chr19	1782074	1812275	1785297	1785467	-4.74513	0.0001	0.00268181	2.99614	0.00100894	-4.0316	-0.766109
ATP8B3	chr19	1782074	1812275	1787186	1788895	-0.69036	0.00240319	0.00387799	3.15539	0.000699216	-0.820766	-0.32846
ATP8B3	chr19	1782074	1812275	1792135	1795873	-0.496577	0.00171814	0.00242406	2.52663	0.00297419	0.0105344	0
REXO1	chr19	1815245	1848452	1823785	1824107	-0.729562	1.22031	2.02344	7.24599	5.67564e-08	-0.710403	-0.845957
REXO1	chr19	1815245	1848452	1824543	1825837	-0.253039	0.997142	1.18831	2.21943	0.00603349	-0.830794	-1.23751
LOC100288123	chr19	1822088	1824542	1823785	1824107	-0.729562	1.22031	2.02344	7.24599	5.67564e-08	-0.787159	-1.01222
ABHD17A	chr19	1876975	1885518	1877687	1879919	1.82961	1.87815	0.528401	11.8448	1.42949e-12	-0.847521	-1.10227
ABHD17A	chr19	1876975	1885518	1881804	1885350	1.43952	2.36315	0.871268	11.0663	8.58438e-12	-0.563313	-0.544845
CSNK1G2	chr19	1941161	1981336	1941418	1969506	0.54877	0.130204	0.0890078	4.342	4.54985e-05	-0.723827	-0.999627
JSRP1	chr19	2252250	2256422	2253793	2254185	2.6678	0.0168815	0.00265659	4.30265	4.98136e-05	-0.935789	-1.25708
C19orf35	chr19	2274631	2282181	2276489	2278582	0.946057	0.218535	0.11343	4.0042	9.9037e-05	-0.957556	-1.05536
C19orf35	chr19	2274631	2282181	2279113	2280848	0.884759	0.172152	0.0932338	3.73067	0.000185921	-0.778282	-0.910075
C19orf35	chr19	2274631	2282181	2280935	2282085	1.03452	0.472306	0.230569	4.52547	2.98215e-05	-0.245259	-0.34883
LINGO3	chr19	2289774	2308156	2291822	2308074	2.14707	0.53739	0.121327	12.0283	9.36813e-13	-0.425315	-0.394056
TMPRSS9	chr19	2389784	2426086	2403194	2405371	1.1606	0.00562295	0.00251529	2.79878	0.00158936	-0.970843	-1.23321
TMPRSS9	chr19	2389784	2426086	2408629	2410255	0.943888	0.0122963	0.00639197	3.04929	0.000892706	-0.656022	-0.877971
TMPRSS9	chr19	2389784	2426086	2415840	2416535	1.97599	0.0502173	0.012765	8.97285	1.06451e-09	-0.90195	-0.840561
TMPRSS9	chr19	2389784	2426086	2416808	2417999	3.00232	0.152072	0.0189785	12.4935	3.20984e-13	-0.457328	-0.754509
TMPRSS9	chr19	2389784	2426086	2424256	2424999	2.6242	0.0334893	0.00543179	8.27817	5.27018e-09	-0.781854	-0.580688
TMPRSS9	chr19	2389784	2426086	2425492	2425621	4.11826	0.0261255	0.00150434	5.04051	9.10945e-06	-0.166968	-1.57775
TLE2	chr19	2997636	3047633	3029613	3045723	2.74102	0.0105434	0.00157706	2.19385	0.00639959	-2.05163	0
NFIC	chr19	3359561	3469215	3359684	3366564	1.40154	0.0865173	0.0327489	5.19855	6.33073e-06	-0.903472	-0.695398
NFIC	chr19	3359561	3469215	3366665	3381709	1.40265	0.0102468	0.00387571	8.78898	1.62563e-09	-0.272571	-1.11101
DOHH	chr19	3490819	3500938	3492498	3494025	1.51694	0.0918219	0.032085	11.3029	4.97807e-12	-0.711222	-1.49361
C19orf71	chr19	3539155	3544028	3543679	3543826	2.08775	3.3234	0.781822	11.7536	1.7636e-12	-0.951251	-1.06047
HMG20B	chr19	3572943	3579081	3573799	3574380	0.711216	1.50364	0.918431	6.37607	4.2066e-07	-0.428329	-0.363746
GIPC3	chr19	3585569	3593539	3585821	3586492	4.58491	0.0216359	0.000901527	7.20385	6.25392e-08	-0.581911	-0.965756
PIP5K1C	chr19	3630179	3700490	3637612	3638881	3.38503	0.340422	0.0325853	12.3375	4.59778e-13	-0.92327	-0.954275
TJP3	chr19	3708335	3750811	3742833	3743936	2.16888	0.0152733	0.00339651	4.33132	4.66311e-05	-0.404623	-2.38697
TJP3	chr19	3708335	3750811	3746694	3746773	2.23839	0.0320234	0.00678647	2.62651	0.00236314	-0.799476	-1.90519
TJP3	chr19	3708335	3750811	3748080	3750135	0.81178	0.0349212	0.0198939	3.58119	0.000262308	-0.819929	-1.42172
MIR1268A	chr19	3742816	3987432	3744033	3746008	1.96129	0.0309882	0.00795772	6.78097	1.65588e-07	-0.775304	-1.81427
MIR1268A	chr19	3742816	3987432	3746080	3746482	1.70815	0.0423771	0.0129696	3.72622	0.000187837	-0.604175	-1.3461
MIR1268A	chr19	3742816	3987432	3746694	3746773	2.23839	0.0320234	0.00678647	2.62651	0.00236314	-0.754496	-1.97789
MIR1268A	chr19	3742816	3987432	3746875	3747791	2.03612	0.029607	0.00721873	7.16414	6.85264e-08	-0.803016	-1.91568
MIR1268A	chr19	3742816	3987432	3748080	3750135	0.81178	0.0349212	0.0198939	3.58119	0.000262308	-0.706166	-1.00486
MIR1268A	chr19	3742816	3987432	3750183	3750579	1.463	0.0734854	0.0266559	4.43406	3.68075e-05	-0.378519	-0.808244
MIR1268A	chr19	3742816	3987432	3752719	3752817	-1.00424	0.0435065	0.0872693	3.87665	0.000132847	-0.590518	-0.29797
MIR1268A	chr19	3742816	3987432	3753925	3754016	-1.74627	0.0144977	0.0486382	5.75766	1.74719e-06	-1.33147	-0.497201
MIR1268A	chr19	3742816	3987432	3759599	3759686	-0.383866	0.972214	1.26858	2.08018	0.00831427	-0.0323572	-0.0225991
MIR1268A	chr19	3742816	3987432	3760300	3761533	-1.76238	0.0104344	0.0353995	8.8396	1.44676e-09	-1.63751	-0.646875
MIR1268A	chr19	3742816	3987432	3762817	3765163	0.778132	0.0410613	0.0239437	5.94127	1.14481e-06	-0.620152	-0.876932
MIR1268A	chr19	3742816	3987432	3767564	3769088	1.81027	0.10103	0.0288074	7.36473	4.31789e-08	-0.284831	-0.761382
MIR1268A	chr19	3742816	3987432	3852613	3855399	-6.43175	0.000836801	0.0722391	6.76639	1.71242e-07	-2.52069	-0.199145
MIR1268A	chr19	3742816	3987432	3855558	3868962	-4.46737	0.00107964	0.0238832	4.27911	5.25886e-05	-2.23951	-0.534234
ZFR2	chr19	3804022	3869027	3834982	3851803	-0.61399	0.000943576	0.00144413	2.43015	0.00371406	-0.774285	-2.93907
ZFR2	chr19	3804022	3869027	3852613	3855399	-6.43175	0.000836801	0.0722391	6.76639	1.71242e-07	-0.922742	-2.13836
ZFR2	chr19	3804022	3869027	3855558	3868962	-4.46737	0.00107964	0.0238832	4.27911	5.25886e-05	-0.787344	-3.6228
PIAS4	chr19	4007596	4039384	4033579	4037371	0.96315	1.62746	0.834781	10.2866	5.16871e-11	-0.671067	-0.608312
SHD	chr19	4278598	4290720	4280358	4282866	-1.71153	0.00145265	0.00475754	5.10569	7.83987e-06	-1.51762	-0.886753
TMIGD2	chr19	4292225	4302428	4292883	4294563	1.50646	0.00444279	0.00156375	2.68589	0.00206117	-2.32836	-0.8427
FSD1	chr19	4304591	4323843	4304759	4305942	-2.20717	0.00194829	0.00899656	4.97524	1.05868e-05	-0.744383	-0.684155
PLIN4	chr19	4502192	4517716	4504798	4504872	1.96282	0.121432	0.0311505	4.61443	2.42981e-05	-0.675628	-0.612103
PLIN4	chr19	4502192	4517716	4516691	4517565	2.74011	0.0112566	0.00168482	6.56863	2.70006e-07	-2.35646	-0.763557
TNFAIP8L1	chr19	4639527	4655580	4640172	4651878	1.81676	0.0519826	0.0147557	12.3998	3.9833e-13	-0.957868	-0.545263
UHRF1	chr19	4903092	4962165	4903658	4909441	3.55662	0.27377	0.0232668	11.1843	6.54195e-12	-0.598414	-0.530966
UHRF1	chr19	4903092	4962165	4909668	4910104	3.11053	0.0217875	0.00252257	4.97764	1.05283e-05	-0.29685	-0.664944
UHRF1	chr19	4903092	4962165	4910259	4910378	3.97957	0.0302432	0.00191715	3.3844	0.000412665	-0.415429	-1.33546
PTPRS	chr19	5205519	5340814	5223309	5225737	2.26212	0.0492238	0.0102615	4.66928	2.14153e-05	-1.22844	-0.733124
PTPRS	chr19	5205519	5340814	5229696	5231320	1.85428	0.0537415	0.0148633	3.42387	0.000376813	-0.902796	-0.396242
PTPRS	chr19	5205519	5340814	5262984	5265018	-0.675245	0.00329714	0.00526509	2.16313	0.00686863	0.0244277	0.00610203
TINCR	chr19	5558178	5568045	5562223	5567675	-0.656293	0.125043	0.197071	4.0391	9.13912e-05	-1.48079	-0.902454
HSD11B1L	chr19	5680776	5688534	5681283	5684791	-1.38064	0.105769	0.275405	10.5146	3.05791e-11	-0.306351	-0.394573
HSD11B1L	chr19	5680776	5688534	5684917	5684975	-1.55301	0.166649	0.488993	6.85755	1.38819e-07	-1.09243	-0.950177
CATSPERD	chr19	5720688	5778742	5744522	5745923	-0.759201	0.00817456	0.0138359	2.20926	0.00617642	-1.77898	-0.97683
CATSPERD	chr19	5720688	5778742	5746075	5748170	-1.02253	0.00138706	0.00281777	2.02067	0.00953518	-1.45856	-0.809562
CATSPERD	chr19	5720688	5778742	5749195	5751657	-0.846574	0.00317228	0.00570448	4.87103	1.34575e-05	0.00732757	-0.787804
CATSPERD	chr19	5720688	5778742	5772977	5776171	-1.02587	0.00133237	0.00271295	2.8453	0.0014279	-0.758297	-0.612792
CATSPERD	chr19	5720688	5778742	5776327	5778386	-1.60422	0.000901907	0.00274208	3.46075	0.000346142	0.100542	-1.81939
NRTN	chr19	5823818	5828335	5824346	5827759	-1.46239	0.00177624	0.00489467	3.55504	0.000278584	-0.753938	-4.07596
NDUFA11	chr19	5891287	5904024	5893302	5894680	1.67617	0.0459291	0.0143717	9.50901	3.09731e-10	-0.956025	-1.37364
LOC100128568	chr19	5978414	6020374	6012236	6012996	-2.17986	0.000890741	0.00403603	4.4897	3.23815e-05	-0.664471	-1.01298
LOC100128568	chr19	5978414	6020374	6013117	6016100	-2.73309	0.00185935	0.0123624	9.46804	3.40375e-10	-0.385347	-0.418214
LOC100128568	chr19	5978414	6020374	6016283	6019846	-0.97126	0.00285574	0.00559883	3.55057	0.000281467	-0.264505	-0.800064
LOC100128568	chr19	5978414	6020374	6019955	6020060	-3.48667	0.00125732	0.0140941	3.23645	0.000580161	-1.77869	-0.868008
ACSBG2	chr19	6135644	6193114	6166027	6177239	0.850616	0.001817	0.00100761	2.39106	0.00406385	-0.884655	-1.51774
ACSBG2	chr19	6135644	6193114	6183284	6185446	2.15442	0.00608435	0.00136669	3.82446	0.000149811	-1.10773	-0.886741
ACSBG2	chr19	6135644	6193114	6187857	6190594	2.08278	0.0221188	0.00522136	6.82741	1.48797e-07	-0.592309	-0.48957
CLPP	chr19	6361463	6368915	6361784	6361879	-0.579826	0.112076	0.167516	2.77976	0.00166052	-0.932238	-0.983165
KHSRP	chr19	6413119	6424822	6414132	6415151	-0.568058	3.14827	4.6674	8.86754	1.35663e-09	-0.87946	-0.765111
TNFSF9	chr19	6531010	6535939	6531315	6532796	1.88747	0.650463	0.175807	3.35491	0.00044166	-0.396329	-0.766288
TRIP10	chr19	6739693	6751537	6746208	6746462	1.41549	0.18945	0.0710214	6.8727	1.3406e-07	-0.318096	-0.322404
SH2D3A	chr19	6752173	6767523	6754437	6754626	0.820908	1.47976	0.837672	5.62557	2.36825e-06	-0.402116	-0.508955
MBD3L5	chr19	7030594	7033022	7030668	7032323	-3.56553	0.000111038	0.00131463	2.26732	0.00540357	-2.87741	0.0923103
ARHGEF18	chr19	7459999	7537371	7460134	7504573	2.70004	0.234086	0.0360231	11.6024	2.4982e-12	-0.331673	-1.28104
ARHGEF18	chr19	7459999	7537371	7535202	7535422	0.711622	5.6352	3.44104	5.06007	8.70818e-06	-0.831349	-1.10348
PEX11G	chr19	7541756	7554286	7542323	7543199	1.04453	0.336823	0.163293	3.81508	0.000153081	-0.717931	-0.647824
C19orf45	chr19	7562445	7573336	7566286	7569006	-1.24776	0.0301437	0.0715832	6.22267	5.98863e-07	-0.673553	-1.42095
C19orf45	chr19	7562445	7573336	7569111	7569196	-3.16409	0.183913	1.64854	11.8667	1.35929e-12	-0.970012	-0.778079
C19orf45	chr19	7562445	7573336	7570323	7570402	-3.03889	0.244164	2.00668	11.5337	2.92649e-12	-1.03463	-0.918955
C19orf45	chr19	7562445	7573336	7571052	7571941	-2.95832	0.167998	1.30571	11.4222	3.78243e-12	-0.823152	-1.04922
ZNF358	chr19	7581004	7585911	7581136	7584090	-0.378357	0.0336667	0.043762	2.14291	0.00719601	-0.65869	-0.770835
CAMSAP3	chr19	7660788	7683196	7672755	7673011	-3.49955	0.00045231	0.00511569	2.74934	0.00178098	0.345915	-1.0711
CAMSAP3	chr19	7660788	7683196	7680606	7681408	-1.40019	0.0063757	0.0168277	3.97354	0.000106281	-0.343488	-1.01067
MCEMP1	chr19	7741943	7744719	7742613	7742989	2.16357	0.0340158	0.00759243	3.10546	0.000784398	-1.68077	-0.460433
CLEC4G	chr19	7793843	7797057	7796206	7796546	2.75916	0.0127503	0.00188335	3.14753	0.000711979	-0.574532	-1.4607
CLEC4G	chr19	7793843	7797057	7796658	7796933	3.9146	0.0238095	0.00157884	4.40724	3.91523e-05	-1.01718	-0.502422
CLEC4M	chr19	7828035	7834491	7828199	7828278	3.59812	0.0279732	0.00230993	3.05745	0.000876095	-0.931982	-0.514164
CLEC4M	chr19	7828035	7834491	7828363	7830070	2.94536	0.0085884	0.00111499	7.97328	1.06346e-08	-3.10247	-0.647896
CLEC4M	chr19	7828035	7834491	7830155	7830502	3.53737	0.00775114	0.000667591	2.91244	0.00122339	-3.37357	-0.927824
LRRC8E	chr19	7953390	7966908	7953486	7958601	1.26041	0.00219641	0.000916832	5.22247	5.99146e-06	0.0035231	0.0534294
MAP2K7	chr19	7968665	7979368	7968954	7970692	1.37799	1.08562	0.417697	11.9364	1.15771e-12	-0.605571	-1.8866
TGFBR3L	chr19	7981032	7983980	7981828	7982357	-1.04995	0.0168597	0.0349072	3.30467	0.000495826	-0.153715	-0.0195443
TGFBR3L	chr19	7981032	7983980	7983015	7983801	-1.20756	0.0205835	0.0475369	5.01272	9.71136e-06	-0.535826	-0.483157
FBN3	chr19	8130287	8212385	8150454	8151083	-2.42565	0.000399613	0.002147	2.14082	0.0072307	-0.534173	-0.217182
FBN3	chr19	8130287	8212385	8152832	8152943	-4.83939	0.0001	0.00286287	2.45631	0.00349699	-1.86023	-0.298217
FBN3	chr19	8130287	8212385	8154844	8154982	-4.08074	0.000324868	0.00549706	2.23844	0.00577507	0.519364	-0.826389
FBN3	chr19	8130287	8212385	8171118	8173053	-3.99894	0.000191276	0.00305818	2.72282	0.00189312	-0.461542	0.0353746
FBN3	chr19	8130287	8212385	8207022	8209760	-1.87308	0.000369008	0.00135173	2.66324	0.00217151	-0.739607	-1.73552
CERS4	chr19	8274217	8327304	8274379	8275589	-0.419209	0.0459268	0.061413	3.13622	0.000730765	-0.779856	-1.09971
ANGPTL4	chr19	8429011	8439259	8431204	8434102	1.0906	0.0117135	0.00550025	4.36021	4.36301e-05	-0.506392	-2.00346
MARCH2	chr19	8478187	8503899	8478305	8483420	2.08144	0.258433	0.0610623	12.5249	2.98641e-13	-0.417632	-0.983466
ZNF414	chr19	8575462	8579048	8575909	8576215	5.52616	0.0807746	0.00175281	12.3446	4.52232e-13	-0.249871	-0.473146
ADAMTS10	chr19	8645124	8675620	8657755	8660645	3.93781	0.0437216	0.00285297	4.13055	7.40377e-05	-1.15843	-0.736605
ZNF177	chr19	9473696	9493293	9473761	9475537	5.11286	0.111464	0.00322114	12.5453	2.84931e-13	-0.616277	-0.448655
PIN1	chr19	9945883	9960365	9946079	9947498	1.02866	1.10822	0.543208	8.60707	2.47132e-09	-0.662922	-1.36937
OLFM2	chr19	9964394	10047228	10024382	10046979	-1.19068	0.000714948	0.00163194	3.42685	0.000374243	-0.351099	0.00327792
C3P1	chr19	10152032	10184813	10157226	10157405	-1.67506	0.00215259	0.00687394	2.54086	0.0028783	-0.698397	-0.351464
C3P1	chr19	10152032	10184813	10172658	10172860	-2.72355	0.000421641	0.00278493	2.6629	0.0021732	-0.35907	-1.03087
P2RY11	chr19	10222197	10226064	10222417	10224308	-0.450196	1.39599	1.90723	2.62251	0.00238501	-1.02993	-0.976315
MRPL4	chr19	10362640	10370736	10362987	10363072	-1.64347	0.122974	0.384193	8.92738	1.18201e-09	-0.693486	-0.322651
PDE4A	chr19	10527449	10580307	10541763	10543110	2.69616	0.0189051	0.00291712	6.19657	6.35966e-07	-1.51879	-0.83412
PDE4A	chr19	10527449	10580307	10543248	10556893	2.71252	0.0188999	0.00288343	10.23	5.88803e-11	-0.721695	-0.88208
PDE4A	chr19	10527449	10580307	10564006	10565504	3.28906	0.0438938	0.00449053	10.2138	6.11281e-11	-0.321982	-0.374479
S1PR5	chr19	10623418	10628668	10625706	10628073	3.59177	0.0152346	0.00126357	7.09002	8.12785e-08	-3.28237	-0.619745
ATG4D	chr19	10654570	10664099	10657792	10657864	-0.234175	1.99959	2.35198	2.01838	0.00958554	-0.613376	-0.644393
AP1M2	chr19	10683347	10697991	10692069	10692162	-2.91002	0.00110752	0.00832446	2.61806	0.00240957	-3.13127	-0.824437
TSPAN16	chr19	11406815	11437672	11426646	11432721	1.36527	0.00905039	0.00351302	5.5635	2.73211e-06	-0.981154	-0.91851
LPPR2	chr19	11466062	11476374	11466249	11467477	2.99655	0.537997	0.0674108	12.2753	5.30507e-13	-0.224199	-0.793571
ELAVL3	chr19	11562143	11591803	11565693	11567924	-2.20286	0.00287533	0.0132378	7.47984	3.31256e-08	-0.949746	-1.30668
CNN1	chr19	11649532	11661138	11652013	11657489	-0.467389	0.00276045	0.00381661	3.81925	0.000151619	-1.95398	-0.398365
ZNF700	chr19	12035883	12061588	12036089	12057986	1.97435	1.52235	0.387415	12.5876	2.58441e-13	-0.674042	-1.17068
ZNF442	chr19	12460185	12476475	12463929	12474367	3.48634	0.0192772	0.00172008	11.6627	2.17399e-12	-2.49981	-0.887272
ZNF442	chr19	12460185	12476475	12474486	12475615	1.13181	0.0887534	0.0405019	4.30578	4.94561e-05	-0.491823	-0.0799059
BEST2	chr19	12863407	12869271	12864169	12865365	-1.19557	0.00363131	0.00831701	3.33146	0.000466167	-0.604602	-0.285668
MAST1	chr19	12949259	12985766	12978792	12979456	1.48471	0.0119849	0.00428246	2.14005	0.00724358	-0.525719	-1.4004
SYCE2	chr19	13009894	13030086	13010200	13010281	5.17616	0.342469	0.00947197	12.3387	4.58422e-13	-0.924001	-4.53943
CALR	chr19	13049414	13055304	13049585	13049947	1.1883	3.81957	1.6761	6.66721	2.15176e-07	-0.954552	-1.6857
NFIX	chr19	13106584	13209610	13135499	13135834	-3.71994	0.000470038	0.00619365	3.24645	0.000566962	-1.28962	-0.625631
