GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
CPA5	chr7	129984630	130008571	130003351	130007212	1.70595	0.0199341	0.00611017	4.70171	1.98743e-05	-1.04215	-0.969538
CHCHD3	chr7	132469623	132766828	132719676	132754901	-0.161074	4.18296	4.67705	2.04412	0.00903401	-0.741596	-0.670279
CNTNAP2	chr7	145813453	148118088	147926872	147964124	-0.753223	0.00228844	0.00385728	2.11019	0.00775915	-0.220225	0.000668045
CNTNAP2	chr7	145813453	148118088	148026860	148043899	-0.82841	0.0735053	0.130525	3.0557	0.000879622	-0.969127	-0.91241
CNTNAP2	chr7	145813453	148118088	148043928	148080740	-0.777214	0.093328	0.159947	2.06271	0.00865548	-0.810856	-0.782334
MIR548T	chr7	147626685	148043927	147926872	147964124	-0.741478	0.00218592	0.00365461	2.11019	0.00775915	0.00826104	0.000705102
MIR548T	chr7	147626685	148043927	147964219	148026855	0.198402	0.00557187	0.00485597	2.40685	0.00391874	0.000631662	0.000530629
ZNF783	chr7	148959262	148982085	148959449	148963425	-0.223463	0.298887	0.34896	3.3232	0.000475115	-0.605193	-0.508853
LOC155060	chr7	148982372	148994403	148986549	148986638	-0.323154	1.48414	1.85675	2.10014	0.00794069	-0.720552	-0.719174
AOC1	chr7	150549565	150558379	150557722	150558030	1.19426	0.0254821	0.011136	2.06279	0.00865384	-0.903718	-1.02471
FGF22	chr19	639895	643703	640140	643234	-0.829238	0.0195362	0.0347108	2.51385	0.00306304	-0.069464	-0.0974785
MISP	chr19	751146	764318	760040	761624	-1.00185	0.00124384	0.00249087	2.15893	0.00693543	0.0606659	-0.168608
UHRF1	chr19	4903092	4962165	4903658	4909441	1.00982	0.551281	0.27377	6.84547	1.42734e-07	-0.618572	-0.598414
ARHGEF18	chr19	7459999	7537371	7535202	7535422	-0.38008	4.33006	5.6352	2.12844	0.00743978	-0.80724	-0.831349
CERS4	chr19	8274217	8327304	8274379	8275589	0.642355	0.0716859	0.0459268	2.59687	0.00253006	-0.776184	-0.779856
ZNF177	chr19	9473696	9493293	9473761	9475537	0.783725	0.191893	0.111464	2.13792	0.00727922	-0.757533	-0.616277
ICAM5	chr19	10400655	10407454	10400802	10401747	1.21784	0.00888292	0.00381901	3.36063	0.000435878	-0.197944	-0.21602
MAST1	chr19	12949259	12985766	12958265	12958425	4.53167	0.00231297	0.0001	2.46932	0.00339376	-0.337209	-1.38652
ARRDC2	chr19	18111941	18124911	18112383	18118976	-0.338831	1.44459	1.82702	2.69198	0.00203245	-0.173868	-0.137693
HOMER3	chr19	19040010	19052041	19051114	19051129	-2.63939	0.0744728	0.464018	3.20624	0.000621951	-1.09034	-0.746254
LOC101929144	chr19	23237625	23244067	23240023	23241266	1.40099	0.00141777	0.000536865	2.26099	0.00548289	0.0608304	-0.0467471
VSTM2B	chr19	30017491	30055226	30021198	30054752	0.751497	0.000267371	0.000158815	2.18499	0.00653149	-1.86313	0.525216
URI1	chr19	30414551	30507519	30414662	30433145	1.1501	0.00218536	0.000984708	3.13597	0.000731196	-0.214057	-0.443824
SLC7A10	chr19	33699570	33716756	33700392	33701372	2.10619	0.000943556	0.00021915	2.43062	0.00371007	0.128634	-0.132564
DMKN	chr19	35988119	36004560	35992814	35993037	1.50814	0.00812953	0.00285804	2.12032	0.00758014	-0.673159	-0.954378
LINC01529	chr19	36279778	36288811	36279977	36280072	1.26209	0.033151	0.0138219	2.27532	0.00530492	-0.986087	-0.912598
CATSPERG	chr19	38826443	38861589	38857953	38858148	0.856413	0.265131	0.146438	2.9096	0.0012314	-0.854218	-0.945544
RYR1	chr19	38924340	39078204	39014570	39015971	3.92875	0.00576067	0.000378268	2.05482	0.00881421	-2.84765	0.388427
CIC	chr19	42772689	42799948	42788924	42790922	-0.369847	0.911288	1.17758	2.44223	0.0036122	-0.623957	-0.713912
MAMSTR	chr19	49215979	49222976	49218704	49218881	2.98565	0.0082825	0.00104567	3.27139	0.000535319	-0.551083	-1.94643
TRPM4	chr19	49661016	49715098	49669473	49671173	0.861878	0.00783164	0.00430925	2.18385	0.00654861	-0.594651	-0.368728
RCN3	chr19	50030875	50046890	50031316	50031723	-0.625245	0.31463	0.485308	2.2826	0.00521676	-0.616748	-0.609908
IL4I1	chr19	50392913	50432796	50413142	50430950	0.316357	0.166793	0.133951	2.59687	0.00253006	-0.164897	-0.139031
KLK15	chr19	51328545	51334779	51330418	51330917	1.4241	0.00398405	0.00148466	2.64855	0.00224622	-0.516914	-1.35595
KLK3	chr19	51358171	51364020	51361852	51362785	2.2198	0.00262681	0.0005639	3.09404	0.000805312	-0.993602	0.248684
KLK2	chr19	51376689	51383823	51378223	51379727	1.52285	0.246164	0.0856644	7.97709	1.05418e-08	-0.0527366	-0.0273692
KLKP1	chr19	51385352	51399654	51391131	51398318	2.16793	0.00704221	0.0015671	2.15761	0.00695657	-1.05887	-0.978169
VSIG10L	chr19	51834795	51845378	51842397	51843268	1.0843	0.0196515	0.00926803	2.10905	0.00777952	-0.676852	-1.05834
ZNF677	chr19	53738638	53758111	53741811	53746996	0.723051	0.47074	0.285182	2.31706	0.00481878	-0.128385	-0.10888
ZNF471	chr19	57019212	57040269	57019290	57022885	2.2966	0.410891	0.0836338	7.01462	9.66899e-08	-0.293296	-0.312903
ZSCAN1	chr19	58545434	58565999	58545530	58547337	2.72469	0.0102826	0.00155556	2.47324	0.00336324	-0.152172	0.0660803
ZSCAN1	chr19	58545434	58565999	58547380	58549095	2.78943	0.0225716	0.00326484	2.80736	0.00155826	-1.59728	-0.342524
ZSCAN1	chr19	58545434	58565999	58549575	58551817	2.72985	0.0116692	0.00175904	3.75173	0.000177119	-0.519704	-0.676015
ZSCAN1	chr19	58545434	58565999	58551913	58563857	1.58688	0.013758	0.0045799	2.43209	0.00369751	-1.2862	-0.382912
ZSCAN1	chr19	58545434	58565999	58563997	58564796	2.27423	0.0123169	0.00254618	3.74876	0.000178336	-1.0864	-0.875125
SLC27A5	chr19	59009700	59023432	59011058	59011705	0.826551	0.0534859	0.0301594	2.75149	0.00177217	-0.780897	-1.00914
PDE6B	chr4	619363	664681	629759	646965	0.98968	0.00523083	0.00263419	2.43209	0.00369751	0	0.000978334
PDE6B	chr4	619363	664681	647109	647640	1.19376	0.126129	0.0551386	3.00748	0.00098293	-1.07099	-0.965692
PDE6B	chr4	619363	664681	648678	649728	1.07717	0.0915688	0.0433996	3.45524	0.000350562	-0.312991	-0.283871
CFAP99	chr4	2420672	2464690	2454074	2460449	0.818103	0.00274353	0.0015561	2.47439	0.00335437	-0.872779	-1.47266
WFS1	chr4	6271577	6304992	6271742	6279177	1.35991	0.000820369	0.000319621	2.63419	0.00232171	-0.650929	-3.04901
SLC2A9	chr4	9827848	10041872	10027631	10041753	-0.868817	0.00815045	0.0148841	2.18561	0.00652213	-0.971064	-0.629989
LOC101929095	chr4	15006566	15429538	15009220	15009961	0.550518	0.0730475	0.049875	2.43209	0.00369751	-0.520172	-0.363665
LOC101929095	chr4	15006566	15429538	15010052	15012116	0.44414	0.0877751	0.0645166	3.02166	0.000951344	-0.444969	-0.288805
LOC101929095	chr4	15006566	15429538	15376394	15429452	-0.37017	0.0013288	0.00171748	2.48299	0.00328857	0.00265051	-1.41067
CC2D2A	chr4	15471489	15603180	15483888	15504051	-0.405569	0.00535676	0.00709562	2.0534	0.00884294	-0.317027	-0.302385
CC2D2A	chr4	15471489	15603180	15504141	15504444	-1.10487	0.00899682	0.0193503	2.51127	0.00308129	-1.16444	-0.861936
CC2D2A	chr4	15471489	15603180	15534957	15538542	-0.467715	0.0272463	0.0376794	3.17059	0.000675164	-0.459514	-0.48329
TBC1D1	chr4	37892705	38140796	38112356	38113522	0.37066	0.162464	0.125654	2.29242	0.00510017	-0.979153	-0.957727
MIR1273H	chr4	39105520	39584819	39109352	39114639	-0.47748	0.0544619	0.0758277	2.33189	0.00465699	-0.320897	-0.550293
MIR1273H	chr4	39105520	39584819	39127854	39184023	-0.356394	0.115567	0.147952	2.10955	0.00777046	-0.160137	-0.308016
LOC344967	chr4	40044537	40058819	40046691	40058523	0.701423	0.0063338	0.00389506	3.67695	0.0002104	-0.742343	-0.581216
ZAR1	chr4	48492269	48496406	48493272	48494782	1.46527	0.00636058	0.0023036	2.02388	0.00946496	-0.0796	-0.0750356
UGT2B15	chr4	69512315	69536494	69513102	69519754	3.08791	0.00167392	0.000196871	8.09886	7.96418e-09	-0.518937	-1.00982
CXCL13	chr4	78432907	78532988	78432943	78526977	-0.484258	0.00686773	0.00960704	2.12844	0.00743978	-0.505853	0
FRAS1	chr4	78978724	79465423	79455770	79458148	1.79606	0.00034727	0.0001	2.10553	0.0078427	0.420518	-3.48583
TMEM150C	chr4	83405604	83483126	83411392	83417220	-0.332689	0.0469161	0.0590842	2.16647	0.00681603	-0.232629	-0.344085
UNC5C	chr4	96083656	96470361	96256783	96469884	1.22471	0.00380125	0.00162649	5.85826	1.38594e-06	-0.686987	-0.843803
LOC102723704	chr4	103698194	103720732	103699579	103699964	-0.511766	0.106595	0.151982	2.48299	0.00328857	-0.657336	-0.702677
CYP2U1	chr4	108852717	108874613	108853290	108866125	-0.351467	0.136078	0.173617	3.35894	0.000437579	-1.02728	-0.880322
ANK2	chr4	113739239	114304896	113970969	114028018	0.933707	0.000405197	0.000212125	3.58141	0.000262172	-0.398536	-1.91714
ANK2	chr4	113739239	114304896	114028112	114073437	0.560946	0.000216634	0.000146847	2.67083	0.0021339	-0.603416	-2.29953
ANK2	chr4	113739239	114304896	114280456	114281978	1.14137	0.00865592	0.00392398	2.15039	0.00707318	-1.02753	-0.980544
TRIM2	chr4	154074270	154260474	154125713	154178510	1.54589	0.0123488	0.00422926	4.31666	4.82328e-05	0.000128447	-0.0952742
ETFDH	chr4	159593253	159629865	159593643	159601618	-0.26093	0.256029	0.306787	2.03486	0.00922876	-0.874392	-0.914819
LOC101928551	chr4	175752879	175797115	175753038	175755999	-2.20022	0.0359161	0.165052	3.53156	0.000294063	-0.648334	-0.623891
ADAM29	chr4	175839509	175899331	175839623	175840080	-4.32143	0.000233804	0.00467445	3.13672	0.00072992	0.779119	-1.0237
ADAM29	chr4	175839509	175899331	175858165	175869318	-2.59736	0.00490182	0.0296647	7.56876	2.69926e-08	0.0159509	0.000608047
ENPP6	chr4	185009859	185139114	185039054	185045313	1.17168	0.000241138	0.000107042	2.53224	0.002936	-3.36224	3.60003
LOC574538	chr12	246577	258332	251800	252404	3.6464	0.00125221	0.0001	2.46932	0.00339376	-0.592387	-1.69156
CACNA1C	chr12	2162416	2807115	2775949	2778098	0.734217	0.0884348	0.0531621	3.39488	0.000402827	-0.141703	-0.179997
CACNA1C	chr12	2162416	2807115	2788963	2789528	0.784549	0.111291	0.0646083	2.31418	0.00485089	-0.760793	-0.898316
CACNA1C	chr12	2162416	2807115	2789742	2791115	0.64687	0.123185	0.0786737	2.5035	0.00313686	-0.76135	-0.788909
CACNA1C	chr12	2162416	2807115	2797946	2800065	0.762658	0.0543636	0.0320424	2.80569	0.00156425	-0.377747	-0.388462
NOP2	chr12	6666036	6677498	6667304	6669263	0.449599	0.137177	0.100447	2.71335	0.00193485	-1.02403	-0.995767
DPPA3	chr12	7864050	7870152	7864249	7867778	1.77412	0.0416039	0.0121639	3.70533	0.000197091	-0.948028	-0.639987
DPPA3	chr12	7864050	7870152	7868836	7869562	1.65948	0.0861898	0.0272837	3.92702	0.000118298	-0.532644	-0.794794
A2ML1	chr12	8975150	9029381	8976479	8982322	4.09519	0.00635937	0.000372084	7.23983	5.75672e-08	-0.083804	0.290481
A2ML1	chr12	8975150	9029381	8982376	8987257	1.48116	0.00127715	0.000457478	3.93045	0.000117369	-4.20843	0.205422
LOC101928100	chr12	10516368	10551105	10525831	10526633	-4.09653	0.00658257	0.112609	2.06148	0.00868001	-1.99256	-0.738638
BCAT1	chr12	24962958	25102393	25056010	25101860	1.51836	0.0197632	0.00689896	5.7556	1.75551e-06	-0.0200906	-0.334098
LMNTD1	chr12	25629016	25801496	25706218	25801427	-0.451916	0.000289008	0.000395321	2.37197	0.00424645	0.0137411	0.00564804
SLC38A4	chr12	47158544	47219780	47173814	47178324	0.905251	0.0026141	0.00139577	2.31451	0.00484719	-0.631569	-1.25268
COL2A1	chr12	48366748	48398285	48369389	48369745	4.15659	0.00178343	0.0001	2.10553	0.0078427	-0.2107	-3.16112
KCNH3	chr12	49932940	49952077	49944113	49948119	0.707495	0.0906836	0.055533	2.15693	0.0069674	-0.982751	-0.980188
GRASP	chr12	52400729	52409673	52404347	52404664	-0.687621	0.511777	0.82428	2.1096	0.00776965	-0.941916	-1.01699
SOAT2	chr12	53497274	53518323	53509951	53512133	2.93303	0.00668706	0.0008756	2.62659	0.00236273	-1.62138	-0.858724
CD63	chr12	56119227	56123457	56121573	56121647	0.658156	0.45994	0.291458	2.51381	0.00306333	-0.74536	-0.843926
PTPRB	chr12	70910632	71031220	70928432	70928612	-3.64225	0.0112928	0.141003	2.13944	0.00725379	-1.37238	-0.899879
PTPRB	chr12	70910632	71031220	70949090	70949649	-2.56897	0.0308442	0.183025	2.67311	0.00212272	-0.879152	-1.02238
PTPRB	chr12	70910632	71031220	70953405	70954450	-2.44317	0.026948	0.146553	2.56084	0.0027489	-0.965004	-1.09594
PTPRB	chr12	70910632	71031220	70956888	70960214	-2.88692	0.0146289	0.108209	2.92655	0.00118428	-0.971937	-1.1048
PTPRB	chr12	70910632	71031220	70960485	70963454	-2.33972	0.0275242	0.139329	2.39947	0.00398591	-0.777836	-1.12588
PTPRB	chr12	70910632	71031220	70988505	70989828	-2.92391	0.000788868	0.00598671	3.43094	0.000370733	-0.617822	-1.35199
PTPRB	chr12	70910632	71031220	70990108	71002848	-2.16058	0.00132991	0.00594597	2.2153	0.00609115	-1.23666	-0.996876
PTPRR	chr12	71031853	71314584	71033453	71050483	-2.05104	0.000348919	0.00144594	2.4628	0.00344508	0.391508	-2.93409
NAV3	chr12	78225069	78606792	78444928	78452775	0.987101	0.000227245	0.000114643	2.00623	0.00985767	-4.26832	-0.0931872
CLLU1	chr12	92815307	92824778	92819711	92821870	1.6322	0.248443	0.0801469	3.66453	0.000216505	-0.98677	-1.06878
CLLU1	chr12	92815307	92824778	92821925	92822809	1.40828	0.264573	0.099681	3.50104	0.000315471	-0.942506	-0.912636
NUDT4P2	chr12	93771702	93796045	93772567	93788384	0.491858	0.164412	0.116915	2.25328	0.00558112	-1.21005	-0.995138
ANO4	chr12	101188374	101522419	101188806	101295423	-0.567737	0.000224742	0.000333112	2.28938	0.00513597	0.231195	0.083432
PAH	chr12	103232104	103311381	103288697	103306568	0.798451	0.000326957	0.000187989	3.84513	0.000142848	-0.952988	-3.191
GLT8D2	chr12	104382765	104443915	104415270	104443672	0.296631	0.203237	0.165465	2.84341	0.00143415	-0.322011	-0.209797
TXNRD1	chr12	104609557	104744085	104651858	104680459	-0.183862	3.47689	3.94947	2.01639	0.00962954	-0.000243169	-0.00116727
WSCD2	chr12	108523248	108644313	108525638	108561201	-1.87358	0.000253549	0.00092911	3.07817	0.000835267	-1.42543	-0.795927
DTX1	chr12	113495662	113535833	113515911	113530966	0.744003	0.832513	0.497077	2.74557	0.00179649	-0.448964	-0.438196
CCDC42B	chr12	113587663	113597081	113590693	113591012	3.86809	0.0676967	0.00463614	6.18543	6.52483e-07	-0.171423	-0.098413
CCDC42B	chr12	113587663	113597081	113591214	113592218	3.07021	0.0455621	0.00542473	5.07809	8.35433e-06	-0.659953	-0.511908
CCDC42B	chr12	113587663	113597081	113592441	113593064	3.59453	0.0528932	0.00437864	6.69081	2.03792e-07	-0.599579	-0.479118
WDR66	chr12	122356463	122441832	122413592	122437621	0.734851	0.0144608	0.00868922	3.66445	0.000216547	-0.965195	-1.17264
LINC00943	chr12	127221553	127230800	127228027	127229315	-1.80266	0.0116704	0.0407135	2.69484	0.00201912	-0.658627	-0.898707
LINC00943	chr12	127221553	127230800	127229435	127229551	-1.70937	0.0224754	0.0734987	2.36529	0.00431228	-0.553861	-0.966512
FAM110A	chr20	814340	826922	814595	820097	-0.478642	0.0887213	0.123627	2.87641	0.00132921	-0.615938	-0.765557
FAM110A	chr20	814340	826922	821960	825250	-0.401488	0.0941992	0.124425	2.48299	0.00328857	-0.0393763	-0.0564935
ANGPT4	chr20	853297	896960	853764	854926	-1.13647	0.00503445	0.0110679	3.0213	0.000952134	-0.886416	-0.691198
PCSK2	chr20	17206752	17465222	17240990	17338971	-0.759315	0.000407753	0.000690198	2.69228	0.00203107	0.0182581	0.00055602
CFAP61	chr20	20033158	20341346	20322566	20340853	0.187341	0.000856381	0.000752094	3.14145	0.000722029	0.0342405	-0.553899
VSX1	chr20	25051521	25063015	25052655	25053171	-1.22046	0.00322413	0.00751291	2.89383	0.00127694	-1.40194	-0.940259
BPIFA3	chr20	31805116	31815612	31805470	31811616	1.07206	0.000381104	0.000181268	2.48113	0.0033027	0.251534	0.950953
FER1L4	chr20	34146507	34195484	34152275	34152423	2.08115	2.91048	0.687822	5.94685	1.13018e-06	-0.83143	-0.858833
FER1L4	chr20	34146507	34195484	34189912	34190028	1.73356	0.12076	0.0363134	3.68736	0.000205421	-0.760819	-0.600902
SOGA1	chr20	35405845	35492087	35406235	35412177	0.309364	1.3668	1.103	2.71335	0.00193485	-1.00616	-0.937698
VSTM2L	chr20	36531499	36573747	36561992	36572382	-0.493284	0.00713847	0.0100484	2.60735	0.00246973	-0.659084	-1.00039
CASS4	chr20	54987168	55034396	54987271	54987313	1.11342	0.199891	0.0923892	2.60211	0.00249971	-0.466597	-0.53605
NPEPL1	chr20	57264187	57290900	57268107	57268792	-0.230617	0.375541	0.440636	2.20484	0.00623968	-0.820114	-0.644428
GNAS	chr20	57414773	57486251	57415942	57416656	0.950296	0.00721571	0.00373432	2.53418	0.00292291	-0.838383	-1.19813
OGFR	chr20	61436177	61445352	61436383	61438888	-0.275101	1.87175	2.26496	2.35176	0.00444874	-0.797671	-0.426616
DNAJC5	chr20	62526455	62567384	62551050	62551076	-0.0694248	0.441397	0.463157	2.10976	0.00776673	-0.10493	-0.0967001
CPNE6	chr14	24540046	24547309	24544486	24544713	0.955203	0.0220809	0.0113886	2.06242	0.0086613	-0.723618	-0.89098
SLC25A21	chr14	37147126	37641865	37153086	37153948	1.6892	0.00860346	0.00266793	4.37983	4.17034e-05	-1.92981	-0.94041
SLC25A21	chr14	37147126	37641865	37203779	37283122	1.1267	0.00101578	0.00046519	6.06341	8.64159e-07	-1.25035	0.120774
SLC25A21	chr14	37147126	37641865	37283207	37344160	1.08756	0.00278111	0.00130867	8.80939	1.55099e-09	-2.24921	0.0728949
LOC102723604	chr14	52382863	52385289	52383226	52384051	0.428544	0.135006	0.100311	2.44223	0.0036122	-0.899727	-0.903267
TBPL2	chr14	55880930	55907263	55900440	55902564	1.5134	0.00148406	0.000519844	3.18216	0.000657414	0.0457681	-1.49573
MAX	chr14	65472819	65569413	65511488	65519955	-0.263137	0.0776937	0.093239	2.85438	0.00139835	-1.07092	-0.914925
MAX	chr14	65472819	65569413	65520068	65521292	-0.39712	0.104391	0.13747	2.47277	0.0033669	-0.86335	-0.678587
MAX	chr14	65472819	65569413	65521408	65527898	-0.377719	0.121076	0.157313	3.98367	0.000103832	-0.77092	-0.608637
LOC100128233	chr14	65679611	65689065	65685414	65688936	-2.48361	0.00513423	0.0287155	2.19564	0.00637318	-0.781971	-0.925839
PAPLN	chr14	73704205	73741347	73706541	73711351	1.17649	0.0120543	0.00533316	3.18451	0.000653872	-0.0696708	-0.415966
JDP2	chr14	75894509	75939404	75895310	75898836	-0.378777	0.226816	0.294915	2.34182	0.00455179	-0.0735787	-0.0561809
NRXN3	chr14	78636716	80334633	79746882	79933563	-0.375257	0.000512507	0.000664757	2.99908	0.00100213	-0.281945	0
SLC24A4	chr14	92788925	92967825	92922953	92949023	0.807557	0.00849755	0.00485506	2.41188	0.00387364	-0.907259	-1.7619
ASB2	chr14	94400499	94443076	94406019	94413694	-0.97793	0.00920673	0.0181339	2.89851	0.00126324	-0.806291	-0.664045
TUNAR	chr14	96343109	96391908	96343515	96389117	0.8981	0.00270367	0.00145077	2.46552	0.00342354	-0.733787	-0.973596
BDKRB1	chr14	96722547	96731100	96722638	96728988	5.47048	0.00848418	0.000191352	2.32591	0.00472162	-1.97216	0.857107
LOC102723354	chr14	105560484	105565833	105560554	105561663	1.53459	0.090914	0.0313814	5.78787	1.62977e-06	-1.02308	-0.986099
PACS2	chr14	105767148	105864484	105767330	105780751	0.476392	0.0271225	0.0194949	2.14741	0.00712178	-1.09534	-0.288745
RPH3AL	chr17	62180	202633	65594	69413	-1.37881	0.0337296	0.087715	4.20884	6.18241e-05	-1.40968	-0.977821
ALOX15	chr17	4534214	4544960	4542927	4544811	-0.62967	0.0655652	0.101443	2.29242	0.00510017	-0.830904	-0.702518
LOC101559451	chr17	4607525	4608824	4607666	4608493	-0.417679	2.96875	3.96559	3.72719	0.000187416	-0.0155505	-0.0106333
TMEM256-PLSCR3	chr17	7293047	7307450	7306529	7306628	0.427297	0.289736	0.215463	2.0534	0.00884294	-0.277012	-0.411352
ALOX15B	chr17	7942358	7952451	7942924	7943219	4.46202	0.00220395	0.0001	2.46932	0.00339376	-0.377887	-1.59168
DNAH9	chr17	11501748	11873065	11651084	11656149	0.871755	0.000253994	0.000138803	2.33265	0.00464893	0.470885	1.59503
MYOCD	chr17	12569207	12672265	12618892	12620662	1.12298	0.000863065	0.00039627	2.23844	0.00577512	0.0926048	0.326957
SLC47A1	chr17	19437167	19482346	19449817	19451297	1.7736	0.000930496	0.00027215	2.21806	0.00605261	0.118157	-4.13081
SLC47A1	chr17	19437167	19482346	19458623	19458905	4.83386	0.00285191	0.0001	2.83551	0.00146046	-0.693344	-2.12196
FAM222B	chr17	27082996	27169857	27139454	27161310	0.378303	0.0396437	0.0304995	2.09075	0.00811425	-0.976764	-1.05857
TMIGD1	chr17	28643366	28661065	28656548	28659069	1.66768	0.000701383	0.000220767	3.39147	0.000405999	-0.350049	0.787396
CPD	chr17	28705942	28796675	28707661	28712006	1.33949	0.00233641	0.000923253	2.64613	0.00225875	-1.03004	-0.730559
RNF135	chr17	29297956	29326929	29298464	29302352	-0.610474	0.322955	0.493075	2.63893	0.00229654	-0.578041	-0.372603
RNF135	chr17	29297956	29326929	29303018	29311634	-0.533158	0.14555	0.210625	3.07851	0.000834627	-1.06592	-0.756908
RHBDL3	chr17	30593195	30651680	30593320	30594920	1.63491	0.00051979	0.000167367	2.0626	0.00865768	-0.71746	1.27515
ACACA	chr17	35441927	35766902	35656693	35687112	0.515902	0.0118859	0.00831246	2.48299	0.00328857	-0.960706	-0.80854
ACACA	chr17	35441927	35766902	35724004	35726312	0.641245	0.0142088	0.00911008	2.67652	0.0021061	-0.780781	-0.446948
PPP1R1B	chr17	37783177	37792878	37783727	37784750	1.60029	0.00369671	0.00121922	2.16679	0.00681092	-0.290018	-1.25378
TUBG2	chr17	40811266	40819024	40811571	40811851	-0.678126	0.156297	0.250085	2.54492	0.00285152	-0.987726	-0.97279
PTGES3L-AARSD1	chr17	41102543	41132545	41132021	41132062	1.19215	0.0627569	0.0274656	2.56554	0.00271935	-0.767932	-0.806459
ARHGAP27#2	chr17	43506718	43510282	43507664	43508986	0.954697	0.0505311	0.0260715	2.1096	0.00776965	-0.427528	-0.616558
WNT9B	chr17	44928968	44954437	44929082	44949882	-0.893746	0.00125849	0.00233826	2.08177	0.00828377	-0.566138	0.00220524
GNGT2	chr17	47283596	47287936	47286763	47287588	-1.51773	0.00858331	0.0245775	4.76844	1.70437e-05	-0.950015	-1.15088
PHOSPHO1	chr17	47300732	47308128	47302494	47304008	-1.50685	0.0288052	0.0818613	5.2935	5.0875e-06	-0.842041	-0.750511
LOC440446	chr17	49414076	49419932	49415282	49416967	2.53662	0.000836664	0.000144196	2.84636	0.00142444	-0.012925	-0.560244
TOM1L1	chr17	52978052	53039328	52981154	52982849	1.06146	0.000864533	0.000414237	2.05405	0.00882986	0.114305	-2.70968
TBX2	chr17	59477257	59486827	59483198	59485414	-3.5181	0.000121268	0.00138932	2.01223	0.00972239	2.35482	-0.0691642
MIR548W	chr17	60798858	61268734	61086988	61151303	1.3845	0.000419539	0.000160693	2.95975	0.00109712	0.0731266	0.331974
MIR548W	chr17	60798858	61268734	61176608	61268699	1.30415	0.000795744	0.000322245	2.75484	0.00175856	0.0146356	0.0924807
PRKAR1A	chr17	66409764	66547457	66422317	66423275	-0.333732	0.219912	0.277149	2.2826	0.00521676	-0.294236	-0.264205
PRKAR1A	chr17	66409764	66547457	66431854	66432522	-0.557547	0.0384027	0.0565198	3.03306	0.000926712	-1.19871	-0.989495
MYO15B	chr17	73584139	73622927	73586325	73586706	0.671726	1.73665	1.09019	2.51379	0.00306343	-0.207428	-0.269359
TEN1-CDK3	chr17	73975298	74002080	73997623	73997954	-0.224791	1.48125	1.73101	2.49325	0.0032118	-0.880677	-0.852215
SEPT9	chr17	75277492	75496678	75401223	75446612	1.10715	0.265273	0.123142	5.30753	4.92576e-06	-0.185702	-0.375473
HP09025	chr17	77681075	77686081	77681466	77682280	-1.09691	0.01505	0.0321914	2.35521	0.00441354	-0.919714	-1.2666
ENPP7	chr17	77704865	77716021	77705155	77707305	-1.07677	0.0200303	0.0422502	3.6097	0.00024564	-0.790545	-0.858957
LOC100294362	chr17	78325631	78388968	78353515	78354630	-0.298106	1.75794	2.16144	3.69577	0.000201478	-0.645149	-0.617217
LOC100294362	chr17	78325631	78388968	78355528	78356778	-0.241998	2.62523	3.10467	3.50388	0.000313417	-0.462165	-0.45597
LOC100294362	chr17	78325631	78388968	78357729	78358838	-0.281542	1.20491	1.46456	3.5652	0.000272147	-0.866095	-0.838319
LOC100294362	chr17	78325631	78388968	78362490	78362972	-0.260307	1.35412	1.62188	2.08138	0.00829119	-0.792493	-0.775291
LOC100130370	chr17	79349699	79359160	79349974	79353521	1.02395	0.0013762	0.000676774	2.11486	0.00767608	0.0388721	-0.141099
SECTM1	chr17	80278900	80291921	80280247	80280753	0.705767	1.26693	0.776777	3.04434	0.000902952	-0.64101	-0.691605
LOC101927815#1	chr8	2387219	2585991	2448337	2452651	3.10528	0.0075281	0.000874788	2.47843	0.00332331	-0.430956	-0.494768
SLC39A14	chr8	22224762	22291640	22225251	22262208	0.907834	0.00447475	0.00238497	3.14744	0.000712132	-0.531881	-0.441337
LOC101929294	chr8	24153327	24406131	24201102	24207376	-0.388703	2.91791	3.82017	2.19521	0.0063795	-0.935868	-0.923575
SCARA5	chr8	27727399	27850369	27824060	27845020	-0.560875	0.000325712	0.000480479	2.62723	0.00235922	0.235303	-2.55752
DUSP4	chr8	29190579	29208267	29206323	29207362	0.669727	0.0374806	0.0235612	2.15243	0.00703999	-0.934352	-0.893451
LOC101929450	chr8	29605825	29656008	29606610	29607145	2.01228	0.0073767	0.00182854	2.56095	0.00274818	-0.837866	-0.534482
RBPMS	chr8	30242017	30429778	30361954	30402010	-0.599543	0.0161922	0.0245349	2.9096	0.0012314	-0.832716	-0.770308
RBPMS	chr8	30242017	30429778	30419667	30423773	-0.498749	0.28586	0.403917	3.29948	0.000501784	-0.655467	-0.581478
UNC5D	chr8	35092975	35652181	35567839	35579727	1.65673	0.000736779	0.000233674	3.70008	0.000199488	0.083564	0.591273
UNC5D	chr8	35092975	35652181	35624585	35631816	0.75622	0.000174614	0.00010338	2.20157	0.00628675	-1.19427	4.32298
ADAM5	chr8	39172182	39260375	39233397	39238307	0.938862	0.000209849	0.000109467	2.10184	0.00790973	0.725407	3.2822
ZMAT4	chr8	40388111	40755343	40683200	40755201	-0.857434	0.000302551	0.000548165	2.33156	0.00466054	0.047454	-1.75524
